source,target
12Arielalvarado,ecuarauz
12Arielalvarado,elcomerciocom
12Arielalvarado,mabsegovia
12Arielalvarado,ecuarauz
Gabocorporation,marcelaguinaga
juanDel38315384,jpjaramillo25
juanDel38315384,LassoGuillermo
juanDel38315384,KinttoLucas
juanDel38315384,monadeurdesa
juanDel38315384,cnegobec
juanDel38315384,ecuarauz
juanDel38315384,ecuarauz
juanDel38315384,ecuarauz
juanDel38315384,RomeroInocente
juanDel38315384,AlmaMiaEcu
juanDel38315384,ecuarauz
juanDel38315384,LuisaMaldonadoM
juanDel38315384,mrjohnkeating
juanDel38315384,JCPC_89
juanDel38315384,ecuarauz
juanDel38315384,ecuarauz
LuisaVacaProao,marcelaguinaga
LuisaVacaProao,DateQuiteno
LuisaVacaProao,ecuarauz
LuisaVacaProao,DateQuiteno
LuisaVacaProao,IsmaelUlloaEc
LuisaVacaProao,wilfridolaz
LuisaVacaProao,juanfervelasco
LuisaVacaProao,ecuarauz
RockmanZeroX85,DeliaCasas9
RockmanZeroX85,Belliiisima89
RockmanZeroX85,monikeke
RockmanZeroX85,Guayaco__2020
RockmanZeroX85,ecuarauz
RockmanZeroX85,KarliiRR
RockmanZeroX85,Expresoec
MajoNaveda,DrStrangGuayaco
MajoNaveda,juanfervelasco
MajoNaveda,fredylobato
Juanse81958352,valecrst
Juanse81958352,mariasolborja
CarlosJMachado1,marcelaguinaga
exiliadaana,KinttoLucas
dmvega_ec,dmvega_ec
dmvega_ec,Dr_PEMP
dmvega_ec,ecuarauz
dmvega_ec,ecuarauz
pad1425,CREOEcuador
perero_edwin,marcelaguinaga
perero_edwin,ecuarauz
Dalexa_g,Softhings
skellig18,TueroMF
skellig18,Melicruza
skellig18,sukamonsalve
ParlamentoCiuda,radiolacalle
paulinh0_10,Belliiisima89
Xavier05EM,VirusTota
Xavier05EM,VirusTota
Xavier05EM,iandrade82
Xavier05EM,Kary_g90
carlitagonzalez,monigo7e
carlitagonzalez,cesarjq
carlitagonzalez,juanfervelasco
carlitagonzalez,ecuarauz
jflecaro,ecuarauz
jflecaro,ecuarauz
jflecaro,ecuarauz
jflecaro,ecuarauz
jflecaro,mabsegovia
jflecaro,ecuarauz
jflecaro,NuriaButina
davila_renan,Monchiito_
davila_renan,ecuarauz
davila_renan,ecuarauz
davila_renan,MashiRafael
Kurt780288367,Belliiisima89
el_maurio624,famunozmino
el_maurio624,ecuarauz
Daniela_mro,Belliiisima89
Daniela_mro,willowvxnte
Daniela_mro,shesval_
Daniela_mro,mariasolborja
Daniela_mro,IsmaelUlloaEc
Javicho_MR,francilda91
Javicho_MR,mariasolborja
vitolomoreno7,ecuarauz
justmonique1981,JayJayTi
bolivarricardo,ecuarauz
rfigueroa6,isidroromero_c
rfigueroa6,mabsegovia
rfigueroa6,ecuarauz
PrimerPlanoEc,ecuarauz
VeroTeranJ95,mariasolborja
jmolinareyes,pametroya
jmolinareyes,iandrade82
AlbertAwesome99,Monchiito_
AlbertAwesome99,KarliiRR
AlbertAwesome99,PepeAV7
aprodriguezc,pametroya
LM2296_,majosetoledor
moncaiba,Monchiito_
moncaiba,andreitai
ChaluisaElsa,ALEXANDRAESTELA
ChaluisaElsa,ecuarauz
ChaluisaElsa,rabascallcarlos
gabrielav1980,LibertadAlvear
gabrielav1980,mariasolborja
Dussan37982529,CREOEcuador
emersoncruuz,GenaroEscobedo7
nellicita1977,dieguitocazar
1975_Cesar,Andres_Macias56
1975_Cesar,CompromisoRC
1975_Cesar,juanfervelasco
1975_Cesar,ecuarauz
1975_Cesar,LaPosta_Ecu
1975_Cesar,ecuarauz
1975_Cesar,LaPosta_Ecu
CAPMANUELFLORES,GuillermoCeli
EquisEleliga,yakuperezg
anguelito1987,ecuarauz
UNES_EC,Belliiisima89
UNES_EC,ecuarauz
leonardoviteri,GuillermoCeli
oscaraujo14,ecuarauz
eribonilla16,FannyZamudio1
eribonilla16,mariasolborja
zuritamau,mariasolborja
zuritamau,AndresVergara
silviaG68417024,rcuero68
silviaG68417024,ecuarauz
silviaG68417024,rcuero68
silviaG68417024,ecuarauz
silviaG68417024,rcuero68
digonzalez86,dieguitocazar
KoffreS,fernandosand
fidelintriago,LaPao_delaVega
GranizoPolo,jpjaramillo25
GranizoPolo,ecuarauz
GranizoPolo,mariemolia
GranizoPolo,RutaKritica
GranizoPolo,LassoGuillermo
GranizoPolo,marcelaguinaga
vazquezsul,LuisCubillosGye
vazquezsul,ecuarauz
vazquezsul,LuisaMaldonadoM
vazquezsul,ecuarauz
JhonnyLituma,ecuarauz
JhonnyLituma,CViteri_Ecuador
JhonnyLituma,ArauzRabascall
JhonnyLituma,GabrielaEsPais
marcov_espin,xaguilarv
marcov_espin,juanfervelasco
marcov_espin,KinttoLucas
marcov_espin,ecuarauz
marcov_espin,cendemocratico
marcov_espin,pabelml
marcov_espin,KinttoLucas
marcov_espin,jespinozaef
marcov_espin,marielamona70
marcov_espin,GabrielaEsPais
marcov_espin,ArauzRabascall
marcov_espin,KinttoLucas
Sumilda,ecuarauz
wendygxrcix,Guayaco__2020
charlie_vera,mariasolborja
charlie_vera,RuthdelSalto
tcedillo,ariannatancam
FreddySalazarS1,elcomerciocom
FreddySalazarS1,elcomerciocom
blank_ev,PaulOrtizEc
blank_ev,yakuperezg
blank_ev,ecuarauz
Danielaper99,SaraEspana
Danielaper99,elcomerciocom
Danielaper99,elcomerciocom
pablo_mierm,avefalconi
pablo_mierm,EstebanOrtizMD
elpisrubio,Belliiisima89
accionDisrutiva,PoderCiuEC
SimonAlcivarM,mariasolborja
SimonAlcivarM,Chulla515
MrkoToledo,Monchiito_
apachealsides,amandaasubiar
Melinda42790879,ortegajorgeluis
josetobar80,marcelaguinaga
josetobar80,aljoanm_
josetobar80,IsmaelUlloaEc
josetobar80,marcelaguinaga
josetobar80,ecuarauz
josetobar80,ecuarauz
poder_ec,PoderCiuEC
JPabloBenalcaz1,Belliiisima89
JPabloBenalcaz1,artumoscoso
brain1175,Belliiisima89
RCDVisionDigtal,ecuarauz
Laespadadeboli3,IsmaelUlloaEc
Laespadadeboli3,ecuarauz
Laespadadeboli3,marcelaguinaga
PanaJoel_,Guayaco__2020
PanaJoel_,Guayaco__2020
FGangotenaM,ariannatancam
FGangotenaM,ecuarauz
xavinauta,ecuarauz
mnunezk,mariasolborja
mnunezk,RebecaMorla
BorisMantilla,PoderCiuEC
MoiE_97,Belliiisima89
2013morfeo,mariasolborja
2013morfeo,christianzr
2013morfeo,ecuarauz
cdarac,DianaSierra_2
cdarac,ecuarauz
cdarac,juanfervelasco
IsaacGavilanesM,IsmaelUlloaEc
IsaacGavilanesM,CESARDARIUZ
IsaacGavilanesM,ecuarauz
IsaacGavilanesM,CESARDARIUZ
IsaacGavilanesM,ecuarauz
FabianaZamora19,antoniotecuenta
Coffidi,mariasolborja
Coffidi,artumoscoso
Coffidi,Desireeyepez
Anto_RamirezJ,AnderssonBoscan
john_asqui,Belliiisima89
cando14_cando,AlbertoAcostaE
andrsdominguezc,juanfervelasco
andrsdominguezc,ecuarauz
verosevillaec,verosevillaec
Andres6983C,isidroromero_c
Andres6983C,DianeliRC
daguerrerob,efrenbaquerizo
daguerrerob,yakuperezg
CristianTonat13,MaJosefaCoronel
ValeriaCoronelV,ecuarauz
ManzanasIdos,AXEA65
ManzanasIdos,ecuarauz
ManzanasIdos,marcelaguinaga
ManzanasIdos,ecuarauz
ManzanasIdos,ecuarauz
SID_VICIOUS_SP,marcelaguinaga
PasquelPaul,solbuendia
PasquelPaul,ecuarauz
Maaariaaa_Anaaa,mariasolborja
Maaariaaa_Anaaa,pametroya
Maaariaaa_Anaaa,mariasolborja
NathalyaWasbrum,genesisgoya_
GejlopezJara,wilfridolaz
GejlopezJara,groninty
GejlopezJara,LassoGuillermo
abyevi,Belliiisima89
arianatae_tae,willowvxnte
mariapaularq_,mariasolborja
andrewhuertac,GaloFerruzola
andrewhuertac,LaPosta_Ecu
andrewhuertac,Melicruza
andrewhuertac,Guayaco__2020
Kaiiser_BSC,VirusTota
Pactricio13,yakuperezg
_danielaCornejo,soyeidren
josermano,Jessy49867853
steevenn7,Monchiito_
crisbaezmontene,IsmaelUlloaEc
crisbaezmontene,LFMolinaO
crisbaezmontene,yakuperezg
crisbaezmontene,CJudicaturaEc
crisbaezmontene,literatango
crisbaezmontene,ecuarauz
crisbaezmontene,mateoizquierd0
smoranp,MaJosefaCoronel
Emponce7,pametroya
cesarulloa_77,ecuarauz
cesarulloa_77,JorgeGlas
cesarulloa_77,ecuarauz
cesarulloa_77,MashiRafael
cesarulloa_77,ecuarauz
gato1511,rougehead
gato1511,mariasolborja
Chuquimarca3,mariemolia
drirvc,AndresVergara
awldslol,DeliaCasas9
nicanor1977,MaJosefaCoronel
nicanor1977,el_telegrafo
nicanor1977,ecuarauz
nicanor1977,SaraEspana
nicanor1977,lulagaray
nicanor1977,dieguitocazar
nicanor1977,cubalondra
vandocilla,rougehead
_daasly_,Melicruza
_daasly_,shesval_
Mary_acr,ACampanaRemache
Andrea_EGB,Belliiisima89
andrikGG7,Belliiisima89
chalozum,AndresVergara
raulserranomena,mariasolborja
dannyromanlegal,mariasolborja
NicoTeLee,mariasolborja
CarmenRivadene1,ecuarauz
andosalado,EReinosoN
andosalado,Guayaco__2020
Jorg_XX,mariasolborja
Por_LOGICA,ecuarauz
Por_LOGICA,ecuarauz
Por_LOGICA,ecuarauz
Wants_Revenge,mariasolborja
Wants_Revenge,aboutrob_
Patrici63103799,ecuarauz
Patrici63103799,DianaSierra_2
Patrici63103799,ecuarauz
Patrici63103799,juanfervelasco
Patrici63103799,Guayaco__2020
Patrici63103799,mrjohnkeating
Patrici63103799,mrjohnkeating
Patrici63103799,SDegreace
Patrici63103799,ecuarauz
Patrici63103799,wilfridolaz
Patrici63103799,juanfervelasco
Patrici63103799,IsmaelUlloaEc
Patrici63103799,SaraEspana
Patrici63103799,juanfervelasco
marcesince1993,JohanSc00
marcesince1993,valecrst
marcesince1993,Chulla515
iiirislopez,mtjj_thorn
elizafarinango,MashiRafael
paurc21,andreitai
maguiniguez,LordPrometheus
maguiniguez,LordPrometheus
maguiniguez,LordPrometheus
NguyenGuerrero,pametroya
NguyenGuerrero,ClaudiaRoura
NguyenGuerrero,vandocilla
NguyenGuerrero,lebana_14
NguyenGuerrero,dieguitocazar
Alexandra_Arce,ecuarauz
marveks7,ecuarauz
marveks7,ecuarauz
rommelguerron,KinttoLucas
PichinchaLista1,ecuarauz
PichinchaLista1,ecuarauz
kriponce,mariasolborja
pmanoni,DianaSierra_2
pmanoni,ecuarauz
aleginsa08,elcomerciocom
kalununez,fabovillamar
rominacga,NandoBastias
javierchaconcas,mariasolborja
Javier_AAM1,asdp250
Javier_AAM1,asdp250
Javier_AAM1,ariannatancam
DianaCa2009,artumoscoso
samudioana77,mariasolborja
samudioana77,FannyZamudio1
samudioana77,gigi_orellana
lanaannii,EmiSiguenza
teenage_wasted,mariasolborja
_HillaryMG,CalvasLaurents
Ark2k15,luisantonio_r
IngridBarahona2,DonBurroReal
conDosD,HenryMarzanoEc
rodriguezhenryn,Andres_Macias56
rodriguezhenryn,CompromisoRC
rodriguezhenryn,juanfervelasco
rodriguezhenryn,ecuarauz
edwinservantes8,isidroromero_c
el_baboso,willowvxnte
el_baboso,mariasolborja
donlocro,aguilasec
Erwing_Moises,marcelaguinaga
itsrealaly,Jotaefel
elvira_coral,dieguitocazar
elenax_0,elcomerciocom
Mariangel10015,Belliiisima89
Mariangel10015,IsmaelUlloaEc
JoseMarZam29,marcelaguinaga
JoseMarZam29,ecuarauz
JoseMarZam29,ecuarauz
yesslie_s,sito_mon
juliovintimilla,rey_ruedas
ifpoveda,mariasolborja
IsraelFernandoR,IsmaelUlloaEc
IsraelFernandoR,Pipo1178
IsraelFernandoR,juanfervelasco
IsraelFernandoR,juve_1_5_azuay
IsraelFernandoR,ecuarauz
IsraelFernandoR,Minotauro8
sandrojohann198,Monchiito_
erikitapalma,yakuperezg
CristinaParral4,Edlogrono
IsaacFRichard,DianaSierra_2
IsaacFRichard,ecuarauz
IsaacFRichard,juanfervelasco
IsaacFRichard,IsmaelUlloaEc
fonsoponce,DianaEstrellaB
matiasncv,pametroya
flaquitacaceres,mariasolborja
Keynessy35,SalaDePrensaEc
N0t1nTh3Mo0d,chulitay
pazmino_anibal,DianaSierra_2
pazmino_anibal,ecuarauz
pazmino_anibal,juanfervelasco
pazmino_anibal,ecuarauz
pazmino_anibal,mabsegovia
pazmino_anibal,ecuarauz
pazmino_anibal,groninty
pazmino_anibal,LassoGuillermo
pazmino_anibal,JCPC_89
pazmino_anibal,ecuarauz
pazmino_anibal,lariosnet74
pazmino_anibal,MaiadelC
pazmino_anibal,AndreaLopezUio
pazmino_anibal,LassoGuillermo
pazmino_anibal,Lenin
pazmino_anibal,EmilyVeraA_
pazmino_anibal,ecuarauz
SDF__1,elangelazul
wreathofthorns,gigi_orellana
PatricioFalcon8,ecuarauz
masoltrujillo1,andreitai
masoltrujillo1,ariannatancam
pedro07w,mariasolborja
Megq12,DianaSierra_2
Megq12,ecuarauz
Megq12,juanfervelasco
Megq12,mariemolia
Megq12,ecuarauz
especeza,marcelaguinaga
especeza,VickyDesintonio
especeza,ecuarauz
Danyel_dx,Danyel_dx
PabloAlexanderv,Andres_Macias56
PabloAlexanderv,CompromisoRC
PabloAlexanderv,juanfervelasco
PabloAlexanderv,ecuarauz
afaustom,MashiRafael
diadana_,Elisaleman
diadana_,16Bauti
saturndione_,pametroya
MariaaRoja9,nankisaant
MariaaRoja9,ecuarauz
MariaaRoja9,LosRioSURgente
MariaaRoja9,ecuarauz
MariaaRoja9,ecuarauz
ECUADORXDENTRO,wilfridolaz
MartinezMolinaM,ecuarauz
Danielmks89,Belliiisima89
andreamazzinig,Valentina_TVD
JoanPanam,yakuperezg
laLoreOrtega,mariasolborja
jovipo10,mariasolborja
maxmosquera3,MariaBelenArro1
maxmosquera3,yakuperezg
johsegbr,CompromisoRC
johsegbr,ecuarauz
mariodaviddx,cnegobec
monoabadm,mariasolborja
BoloSanm,Belliiisima89
JMCL1298,pametroya
Golkep1,marcelaguinaga
edwin_risco,MarioloOrtegaL
geohidalgoponce,marielamona70
geohidalgoponce,ecuarauz
geohidalgoponce,juanfervelasco
geohidalgoponce,LassoGuillermo
geohidalgoponce,yakuperezg
geohidalgoponce,marielamona70
geohidalgoponce,ecuarauz
geohidalgoponce,juanfervelasco
geohidalgoponce,ecuarauz
geohidalgoponce,juanfervelasco
geohidalgoponce,paulavernimmen
geohidalgoponce,superbancosEC
geohidalgoponce,juanfervelasco
DanTabarez,DeliaCasas9
XIOMARTORRES,monadeurdesa
XIOMARTORRES,GuillermoCeli
jossfrancor,Belliiisima89
dveintimilla_9,Belliiisima89
dveintimilla_9,sito_mon
jxbajana,yakuperezg
jxbajana,yakuperezg
donjavy55,Andres_Macias56
donjavy55,CompromisoRC
donjavy55,juanfervelasco
donjavy55,ecuarauz
danilotspc,Monchiito_
marielanr_,alejandrovaras
_luisneira01,andreamazzinig
LBarzalloMoroch,CompromisoRC
LBarzalloMoroch,ecuarauz
mssyellow_,Belliiisima89
Kelviin_Jesus,shesval_
wolv76,mariasolborja
wolv76,FranYcaza
TonySilvacosta1,KinttoLucas
Joss_Zetamol,verosevillaec
Joss_Zetamol,verosevillaec
Joss_Zetamol,verosevillaec
Joss_Zetamol,verosevillaec
Joss_Zetamol,verosevillaec
Joss_Zetamol,MashiRafael
Joss_Zetamol,GuillermoCeli
esemecee,Belliiisima89
esemecee,profeyque
danielzebaztian,mariasolborja
mptimbi,Rodrigoperiodis
mptimbi,pedromal
mirimoralesruiz,DateQuiteno
mirimoralesruiz,ecuarauz
VieiraHerrera,marcelaholguin
VieiraHerrera,ecuarauz
VieiraHerrera,ecuarauz
VieiraHerrera,LEXKANDER
VieiraHerrera,ecuarauz
VieiraHerrera,AXEA65
VieiraHerrera,ecuarauz
VieiraHerrera,groninty
VieiraHerrera,LassoGuillermo
zafyldu,Andres_Macias56
zafyldu,CompromisoRC
zafyldu,juanfervelasco
zafyldu,ecuarauz
zafyldu,ecuarauz
e_lizver,Monchiito_
iamandreaortega,MaJosefaCoronel
DoranNMartell,yakuperezg
Xavier__O,DanteLucif
Xavier__O,MaJosefaCoronel
Melicruza,ecuadorprensaec
Melicruza,ecuadorprensaec
flako9509,mariasolborja
whimppernarvaez,Monchiito_
whimppernarvaez,alejandrovaras
DeMenteUIO,juanfervelasco
DeMenteUIO,famunozmino
cesarzuniga18,Don_Muchin
Mayra_VCor,dayannamonroy
FaustoRiosPuebl,inxsedd
Lumicar2008car1,Ashvel10
Lumicar2008car1,juanfervelasco
Lumicar2008car1,ecuarauz
Lumicar2008car1,mariasolborja
fvillacres78,MariaBelenArro1
fvillacres78,ecuarauz
derechoycultura,LaPao_delaVega
guiIIermoo,ecuarauz
guiIIermoo,guiIIermoo
DamianoScotton,mattabad
DamianoScotton,andr3smontalvo
DamianoScotton,mattabad
bachita95,shesval_
bachita95,mariasolborja
bachita95,aljoanm_
JorgeCoronelCar,LuisCubillosGye
JorgeCoronelCar,ecuarauz
JorgeCoronelCar,ecuarauz
Mout46,Monchiito_
DonBurroReal,Andres_Macias56
DonBurroReal,CompromisoRC
DonBurroReal,juanfervelasco
DonBurroReal,ecuarauz
DonBurroReal,cnegobec
FernandoBaldeo8,FernandoCasadoG
FernandoBaldeo8,ecuarauz
raiomary,JoseRafaelOrdoe
KathArgudo,mariasolborja
KathArgudo,ecuarauz
El_Carchense,AndresSeminario
El_Carchense,MaiadelC
AngelRO25661452,AlbertoAlexader
TitoAndres90,IsmaelUlloaEc
TitoAndres90,ecuarauz
LuisCubillosGye,ecuarauz
LuisCubillosGye,ecuarauz
LuisCubillosGye,LuisCubillosGye
LuisCubillosGye,ecuarauz
LuisCubillosGye,CompromisoRC
LuisCubillosGye,cendemocratico
LuisCubillosGye,UNESECUADOR
IvetteOrozcoM,Jotaefel
IvetteOrozcoM,Jotaefel
karlinhokano,mtjj_thorn
VirusTota,Belliiisima89
VirusTota,ReinoldsL
RECABREADO,cristinajacomee
RECABREADO,DianaSierra_2
arthurec74,angelargocom
arthurec74,ecuarauz
henruco,iandrade82
vasquez19981,iandrade82
vasquez19981,xhervas
vasquez19981,cnegobec
LuisAlbertoAndr,genesisgoya_
IrmaQuiroga9,DeliaCasas9
dsanchezsevilla,mariasolborja
CinthyaOrtiz99,CarlosErnestoT
EliaRamrez10,DeliaCasas9
mchicaizaflores,ClaudiaRoura
Vickyta192837,hisoygeorge
Vickyta192837,BlessedMan_7
_deregui,Belliiisima89
pamelitus2,verosevillaec
caizaguano23,Monchiito_
caizaguano23,FranYcaza
caizaguano23,EcuadorVideo1
caizaguano23,FranYcaza
caizaguano23,ecuarauz
XavierGomez90,dianest09
IsaacZambranoEC,dayannamonroy
IsaacZambranoEC,Belliiisima89
IsaacZambranoEC,Estibi31
fernandomanzof,16Bauti
marigg2512,Belliiisima89
flakvivar,JoanPanam
AlexDario91,jpjaramillo25
AlexDario91,LassoGuillermo
10Yanada,JJOLMEDO_
Tiansar2,artumoscoso
margaviota20,juanfervelasco
miguelwongf,Monchiito_
omarelo1979,Monchiito_
RockyBa51448794,yakuperezg
JoMiCy,Monchiito_
JoMiCy,mariasolborja
Ashvel10,juanfervelasco
Ashvel10,ecuarauz
hector_duque9,cesar_robledo32
jotarodriguezb,JJOLMEDO_
andresfg86,MashiRafael
andresfg86,ecuarauz
MartinJaramillS,Monchiito_
mowcito_,yakuperezg
mowcito_,yakuperezg
yovanabravo,juanfranrueda_
JuancGuer,Expresoec
jeanpivillam31,ecuarauz
jeanpivillam31,juanfervelasco
jeanpivillam31,ecuarauz
GabrielaGavica,mariasolborja
paulher2020,iandrade82
paulher2020,mariasolborja
PaolaCabezasC,RCMEsmeraldas
PaolaCabezasC,ecuarauz
carlosluis22m,AzuayPrefectura
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,geovanni_atari
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,JorgeYaguarema
JohannaNicole_3,yakuperezg
JohannaNicole_3,yakuperezg
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,FrimUG
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
JohannaNicole_3,yakuperezg
JohannaNicole_3,geovanni_atari
JohannaNicole_3,UnidadPopularUP
Esteban_nrx,VirusTota
JCSC1967,La_chica_velcro
AndyPxndy,Lito_Heleno
AndyPxndy,ecuavisa
no_me_parenbola,antoniotecuenta
CVareles,mariasolborja
YOSOYABELUXO,sannnnnti_
RamiroAndresR,mariasolborja
CARLOSDAVILA15,DianaSierra_2
CARLOSDAVILA15,ecuarauz
CARLOSDAVILA15,juanfervelasco
Ruthgarciabon,mariasolborja
Ruthgarciabon,OlmedoVive
Ruthgarciabon,JJOLMEDO_
Ruthgarciabon,ghidalgoandrade
Ruthgarciabon,MaJosefaCoronel
betofrcsb,ArauzRabascall
andressaucay,JuanOrellana99
MashiSamy,ecuarauz
Direct_Eq,SDegreace
Direct_Eq,ecuarauz
Direct_Eq,LFMolinaO
Direct_Eq,PaulCarrascoC
Direct_Eq,CIDH
katy_jani,cnegobec
katy_jani,cnegobec
DialAlejandro1,GaloFerruzola
DialAlejandro1,LaPosta_Ecu
JLopezM11,marcelaguinaga
rexgators1980,IsmaelUlloaEc
AdrianJoelSP,iandrade82
AdrianJoelSP,ecuadorprensaec
AdrianJoelSP,Kary_g90
AdrianJoelSP,artumoscoso
AdrianJoelSP,pametroya
AdrianJoelSP,CesarAlomoto
AdrianJoelSP,Numan_DAC
AdrianJoelSP,VitoZF
jennersftbiebs,artumoscoso
jennersftbiebs,artumoscoso
nao_urgiles,amandaasubiar
nao_urgiles,amandaasubiar
soymona_,fabeyracuriel
Frank07111974,mariasolborja
jcp_euphoria,mtjj_thorn
jcp_euphoria,valecrst
jcp_euphoria,_jsac
jcp_euphoria,sito_mon
jcp_euphoria,aljoanm_
BananaManaba,amandaasubiar
MVicente3786,inxsedd
gaby_roma22,dayannamonroy
AbogadaTuitera,YordyRochesEC
resteban89,yali_loaiza
resteban89,ecuarauz
TheSheriff88,artumoscoso
TheSheriff88,JJOLMEDO_
TheSheriff88,inxsedd
TheSheriff88,AndresVergara
TheSheriff88,dieguitocazar
LorenaIiguez18,inxsedd
georgiacedeno,Monchiito_
FernandoReyes_T,kariae95
FernandoReyes_T,flynn_and_clu
shakespearepg,MariaBelenArro1
shakespearepg,yakuperezg
DennysSalmeron,ecuarauz
Velastegui7183,PublicPolicyIQ
mercycaseres,marcelaguinaga
LaDonia593,IsmaelUlloaEc
RamiroXavierTer,IsmaelUlloaEc
GleMunoz,geor_kosmic
