Source,Target,Type,Id,Label,timeset,Weight
DiegoDelgado2,Pipo1178,Directed,44035,,,1
DiegoDelgado2,juanfervelasco,Directed,44036,,,1
narcizamelo,ecuarauz,Directed,44037,,,1
andrearodzzz_a,IsmaelUlloaEc,Directed,44038,,,1
i_jeit,ElSabiolecente,Directed,44039,,,1
i_jeit,Melicruza,Directed,44040,,,1
Camilo16891998,NoMasTernurita,Directed,44041,,,1
Camilo16891998,MaJosefaCoronel,Directed,44042,,,1
Camilo16891998,ratael6661,Directed,44043,,,1
Camilo16891998,MashiRafael,Directed,44044,,,1
Camilo16891998,asdp250,Directed,44045,,,1
evel_zapata,aljoanm_,Directed,44046,,,1
evel_zapata,_jsac,Directed,44047,,,1
evel_zapata,mrtz_08,Directed,44048,,,1
evel_zapata,KinttoLucas,Directed,44049,,,1
evel_zapata,mrjohnkeating,Directed,44050,,,1
evel_zapata,marcelaguinaga,Directed,44051,,,1
DavidBolanosEr,ariannatancam,Directed,44052,,,1
marcelomolina17,CarlosBaldaT,Directed,44053,,,1
marcelomolina17,ManucoChun,Directed,44054,,,1
HenrryFC,RuthdelSalto,Directed,44055,,,1
Yoao07,mariasolborja,Directed,44056,,,1
Kundera24,MariaBelenArro1,Directed,44057,,,1
Kundera24,yakuperezg,Directed,44058,,,1
gabyvi84,dieguitocazar,Directed,44059,,,1
erni_ser,xaguilarv,Directed,44060,,,1
erni_ser,juanfervelasco,Directed,44061,,,2
imfridaar,Giancarlo_8a,Directed,44063,,,1
carrionjose2905,ACampanaRemache,Directed,44064,,,1
camzaan,cubalondra,Directed,44065,,,1
BiscayneOne,isidroromero_c,Directed,44066,,,1
BiscayneOne,VamosGuillermo,Directed,44067,,,1
pazvintimilla,el_telegrafo,Directed,44068,,,1
pazvintimilla,yakuperezg,Directed,44069,,,1
pazvintimilla,ecuarauz,Directed,44070,,,1
eliizabethmay22,joros83,Directed,44071,,,1
eliizabethmay22,vlsaaaa,Directed,44072,,,1
z_escala,yakuperezg,Directed,44073,,,16
z_escala,JRE_Ecuador,Directed,44077,,,3
jotacarrera_,marcelaguinaga,Directed,44092,,,1
evelynalvarad18,cnegobec,Directed,44093,,,1
Mac_narvaez,Lenin,Directed,44094,,,1
papelet,ClaudiaRoura,Directed,44095,,,1
joaquis2001,artumoscoso,Directed,44096,,,1
AlexCaleroec,SaraEspana,Directed,44097,,,1
JavierGuaichaC,CompromisoRC,Directed,44098,,,1
JavierGuaichaC,ecuarauz,Directed,44099,,,2
JavierGuaichaC,mabsegovia,Directed,44100,,,1
ChinaBere,mullercardenas,Directed,44102,,,1
hanacrispy,FernandoCasadoG,Directed,44103,,,1
hanacrispy,ecuarauz,Directed,44104,,,1
jimilandia,DateQuiteno,Directed,44105,,,1
jimilandia,ecuarauz,Directed,44106,,,1
davidreyes10,literatango,Directed,44107,,,1
Alelindaot,monadeurdesa,Directed,44108,,,2
Alelindaot,carlossagnay,Directed,44109,,,1
Alelindaot,cnegobec,Directed,44111,,,1
karlymoon,petermoon_ec,Directed,44112,,,1
karlymoon,La_chica_velcro,Directed,44113,,,1
panitacarlos,petermoon_ec,Directed,44114,,,1
OscarEncarnaci2,isidroromero_c,Directed,44115,,,1
marcelo200720,el_telegrafo,Directed,44116,,,1
sebastcevallos,AlbertoAcostaE,Directed,44117,,,1
ConejoXXX82,TheNowhereGirl_,Directed,44118,,,1
milennyjamilet,LoloMino,Directed,44119,,,1
AGCORJ,AndresVergara,Directed,44120,,,1
rocantavo,DaniisSaltos,Directed,44121,,,1
JamilChagerben,juanfranrueda_,Directed,44122,,,1
JamilChagerben,juanfervelasco,Directed,44123,,,1
elcuervo3_22,AndresVergara,Directed,44124,,,1
elcuervo3_22,aboutrob_,Directed,44125,,,1
JUANPABLOLIGER,AlbertoAcostaE,Directed,44126,,,1
MPatriciaRomero,dane_gallardo,Directed,44127,,,1
marcelaguinaga,ecuarauz,Directed,44128,,,1
sixtovasquezpar,mabsegovia,Directed,44129,,,1
sixtovasquezpar,ecuarauz,Directed,44130,,,7
sixtovasquezpar,GabrielaEsPais,Directed,44135,,,1
MaraFerrod,DiarioExtraEc,Directed,44138,,,1
MaraFerrod,lahoraecuador,Directed,44139,,,1
MaraFerrod,juanfervelasco,Directed,44140,,,1
MaraFerrod,Expresoec,Directed,44141,,,2
Ga_Siguenza,ecuarauz,Directed,44143,,,1
elias_noelle,C13inthon,Directed,44144,,,1
LadyP1D,JorgeYaguarema,Directed,44145,,,2
LadyP1D,marshe_lo,Directed,44146,,,1
LadyP1D,yakuperezg,Directed,44147,,,5
LadyP1D,geovanni_atari,Directed,44148,,,3
LadyP1D,UnidadPopularUP,Directed,44149,,,3
LadyP1D,FrimUG,Directed,44156,,,1
john09910,viviana_bonilla,Directed,44160,,,2
_heyitsdenisse,mariodaviddx,Directed,44162,,,1
_heyitsdenisse,malulyoliva,Directed,44163,,,1
tutores1234,SDegreace,Directed,44164,,,1
tutores1234,ecuarauz,Directed,44165,,,1
Nxnd8_ZL,AndresSeminario,Directed,44166,,,1
monietm,CEDENMA,Directed,44167,,,1
Bu_hamaniac,IsmaelUlloaEc,Directed,44168,,,1
DiegoNavia19,mariapaularomo,Directed,44169,,,1
DiegoNavia19,ecuarauz,Directed,44170,,,1
Kromugu,ecuarauz,Directed,44171,,,8
Kromugu,MashiRafael,Directed,44172,,,2
Kromugu,DianaAtamaint,Directed,44173,,,3
Kromugu,juanfervelasco,Directed,44175,,,1
Kromugu,CarlosVerareal,Directed,44178,,,1
Kromugu,janethinostroza,Directed,44179,,,1
Kromugu,LassoGuillermo,Directed,44186,,,1
MSEVILLANEIRA,ecuarauz,Directed,44188,,,2
MSEVILLANEIRA,yakuperezg,Directed,44189,,,1
MSEVILLANEIRA,juanfervelasco,Directed,44190,,,1
marantperoc,yakuperezg,Directed,44192,,,1
DavidGarces10,AndresVergara,Directed,44193,,,1
DolarbotRT,JayJayTi,Directed,44194,,,1
MaLeslyValencia,PaulCarrascoC,Directed,44195,,,1
yoncon,ElAlbanBorja,Directed,44196,,,1
amandaasubiar,dmoyaec,Directed,44197,,,1
amandaasubiar,MaiadelC,Directed,44198,,,4
amandaasubiar,DeMenteUIO,Directed,44200,,,1
amandaasubiar,EmilyVeraA_,Directed,44203,,,1
amandaasubiar,BlancaLopez1_,Directed,44204,,,1
CarmelaBuenaF,TMT30_,Directed,44205,,,1
Andreaespin28,IsmaelUlloaEc,Directed,44206,,,1
ScarlettTamayo2,yakuperezg,Directed,44207,,,1
veroalex2010,La_chica_velcro,Directed,44208,,,1
veroalex2010,EstebanOrtizMD,Directed,44209,,,1
Byrln,ecuarauz,Directed,44210,,,1
Sammy49352782,juanfervelasco,Directed,44211,,,1
Terebravoq,yakuperezg,Directed,44212,,,1
Terebravoq,acastropiedra,Directed,44213,,,1
manucomolina,lahoraecuador,Directed,44214,,,1
manucomolina,juanfervelasco,Directed,44215,,,1
AndreaUnda_Q,LaCristiFranco,Directed,44216,,,1
AndreaUnda_Q,juanfervelasco,Directed,44217,,,1
AndreaUnda_Q,ecuarauz,Directed,44218,,,1
AndreaUnda_Q,CesarAlomoto,Directed,44219,,,1
AndreaUnda_Q,mtjj_thorn,Directed,44220,,,1
AndreaUnda_Q,Guautastico,Directed,44221,,,1
AndreaUnda_Q,MaJosefaCoronel,Directed,44222,,,1
cormonov,artumoscoso,Directed,44223,,,1
cormonov,EstebanNoboaC,Directed,44224,,,1
Ricardo__Mart,MashiRafael,Directed,44225,,,2
dmoran208,mariamercedes79,Directed,44227,,,1
jane31_mp,Lenin,Directed,44228,,,2
jane31_mp,cubalondra,Directed,44230,,,1
dmloaiza26,TheSheriff88,Directed,44231,,,1
dmloaiza26,JD_DelaCuadra,Directed,44232,,,1
dmloaiza26,kellyguillen_,Directed,44233,,,1
Eric_Delgado_P,barsoomiana,Directed,44234,,,1
felipe_durn,ecuarauz,Directed,44235,,,1
DraTRendon,marcelaholguin,Directed,44236,,,1
DraTRendon,ecuarauz,Directed,44237,,,1
FelipeCruz_593,MariaBelenArro1,Directed,44238,,,1
FelipeCruz_593,elcomerciocom,Directed,44239,,,1
Vynylplayer,KarliiRR,Directed,44240,,,1
jodfxi,MaguC2389,Directed,44241,,,1
jodfxi,yakuperezg,Directed,44242,,,1
jodfxi,MashiRafael,Directed,44243,,,4
jodfxi,jamocald,Directed,44244,,,1
jodfxi,Celimon63,Directed,44247,,,1
jodfxi,VictorCREO,Directed,44248,,,1
jodfxi,ecuarauz,Directed,44249,,,1
jodfxi,rosaliaarteaga,Directed,44250,,,1
EmiNaranjo6,tammynicoleml,Directed,44252,,,1
EmiNaranjo6,jeanppc_,Directed,44253,,,1
EmiNaranjo6,ecuarauz,Directed,44254,,,1
oscarzambrano13,IsmaelUlloaEc,Directed,44255,,,1
oscarzambrano13,jpjaramillo25,Directed,44256,,,1
dbarona,YuceOrtiz,Directed,44257,,,1
danielcasco8,rougehead,Directed,44258,,,1
fabeyracuriel,ecuarauz,Directed,44259,,,2
juankep202017,IsmaelUlloaEc,Directed,44261,,,2
osrobayo,juanfervelasco,Directed,44263,,,1
osrobayo,ecuarauz,Directed,44264,,,1
fra120119501,ecuarauz,Directed,44265,,,4
fra120119501,AXEA65,Directed,44266,,,1
fra120119501,marielamona70,Directed,44268,,,1
fra120119501,MashiRafael,Directed,44270,,,2
fra120119501,EmilyVeraA_,Directed,44271,,,1
fra120119501,marcelaguinaga,Directed,44273,,,1
wmoellerg,YuceOrtiz,Directed,44275,,,1
gildamaria,carlosferrin,Directed,44276,,,1
FrimUG,JorgeYaguarema,Directed,44277,,,1
FrimUG,yakuperezg,Directed,44278,,,3
FrimUG,geovanni_atari,Directed,44281,,,1
FrimUG,UnidadPopularUP,Directed,44282,,,1
ALONSOAXIOMA,IsmaelUlloaEc,Directed,44283,,,1
JuanaFrancisBo1,ecuadorverifica,Directed,44284,,,1
JuanaFrancisBo1,isidroromero_c,Directed,44285,,,1
JuanaFrancisBo1,cnegobec,Directed,44286,,,1
JuanaFrancisBo1,kerlygvf,Directed,44287,,,1
agustin_ec,SDegreace,Directed,44288,,,1
love1d_team,shesval_,Directed,44289,,,1
PabloDelgadoT,Melicruza,Directed,44290,,,1
jrev4,IsmaelUlloaEc,Directed,44291,,,2
jrev4,rcuero68,Directed,44292,,,1
jrev4,ecuarauz,Directed,44293,,,1
dariosito,vilmavargasva,Directed,44295,,,1
real_jacinto,angelargocom,Directed,44296,,,1
mdjchuga,jpjaramillo25,Directed,44297,,,1
mdjchuga,ecuarauz,Directed,44298,,,1
Arieltoteless,danielamcv98,Directed,44299,,,1
arnoldferriv,yakuperezg,Directed,44300,,,1
clementepn,Guayaco__2020,Directed,44301,,,1
DavidUr51672569,aljoanm_,Directed,44302,,,1
lucimenca,MecheLuqueTodo1,Directed,44303,,,1
lucimenca,pabelml,Directed,44304,,,1
lucimenca,ecuarauz,Directed,44305,,,3
lucimenca,merino_paulina,Directed,44306,,,1
lucimenca,BlancaBsch,Directed,44308,,,1
MariaEl19556250,GabrielaEsPais,Directed,44310,,,1
jorgeisaac,MariaBelenArro1,Directed,44311,,,1
jorgeisaac,juanfervelasco,Directed,44312,,,2
jorgeisaac,ecuarauz,Directed,44313,,,2
jorgeisaac,Melicruza,Directed,44316,,,1
ErikaFl51174624,myname_is_cris,Directed,44317,,,1
mcpenaherrera,ManifiestaEc,Directed,44318,,,2
LENIN932780782,Expresoec,Directed,44320,,,1
Tenoanderson,Guayaco__2020,Directed,44321,,,1
ECarvajalA,FdezzSusanna,Directed,44322,,,1
ECarvajalA,ECarvajalA,Directed,44323,,,1
ECarvajalA,ecuarauz,Directed,44324,,,1
duelespais,yakuperezg,Directed,44325,,,1
AndreaVegaEc,juanfervelasco,Directed,44326,,,1
rositagui,GuillermoCeli,Directed,44327,,,1
rositagui,dieguitocazar,Directed,44328,,,1
JuanFSagbayLlan,rcuero68,Directed,44329,,,1
JuanFSagbayLlan,ecuarauz,Directed,44330,,,2
JuanFSagbayLlan,LuisaMaldonadoM,Directed,44331,,,1
GraceJaraMora1,MaJosefaCoronel,Directed,44333,,,1
GiaEspinoza,SaraEspana,Directed,44334,,,1
GiaEspinoza,Expresoec,Directed,44335,,,1
JB_KSJ92_94,SofiaRamirez_E,Directed,44336,,,1
RominaGranjaB,Jotaefel,Directed,44337,,,1
CarlosErnestoT,isidroromero_c,Directed,44338,,,1
ManuCarranzaT,LaPosta_Ecu,Directed,44339,,,1
sick_boy,barcebyron,Directed,44340,,,1
ferhifra,xaguilarv,Directed,44341,,,1
ferhifra,GuillermoCeli,Directed,44342,,,1
andreshotaku,FrimUG,Directed,44343,,,1
elferlopezaires,Lenin,Directed,44344,,,1
rafaelcb29,marshe_lo,Directed,44345,,,9
rafaelcb29,yakuperezg,Directed,44347,,,14
rafaelcb29,geovanni_atari,Directed,44348,,,12
rafaelcb29,UnidadPopularUP,Directed,44349,,,11
rafaelcb29,PolivioFlores,Directed,44353,,,1
rafaelcb29,JorgeYaguarema,Directed,44354,,,1
rafaelcb29,FrimUG,Directed,44393,,,1
jhonny_f7,Guayaco__2020,Directed,44394,,,1
marshelo_13,FrimUG,Directed,44395,,,1
GeneJahel,dane_gallardo,Directed,44396,,,1
KatherineViter2,35PAIS,Directed,44397,,,1
Fernandsurze,Expresoec,Directed,44398,,,1
KAROLURIBEVELEZ,uees_ec,Directed,44399,,,1
KAROLURIBEVELEZ,andreabernal26,Directed,44400,,,1
Futbolero_180,groninty,Directed,44401,,,1
Futbolero_180,LassoGuillermo,Directed,44402,,,1
Futbolero_180,ecuarauz,Directed,44403,,,2
Futbolero_180,marcelaguinaga,Directed,44405,,,1
yimmyguerreroc,ecuarauz,Directed,44406,,,1
santiagomn89,LoloMino,Directed,44407,,,1
RCMEsmeraldas,juanfervelasco,Directed,44408,,,1
RCMEsmeraldas,PaolaCabezasC,Directed,44409,,,1
GelitzaRobles,SaraEspana,Directed,44410,,,1
ricardoElraptor,MetroEcuador,Directed,44411,,,1
fabricioflores,dane_gallardo,Directed,44412,,,1
mariaa_jacome,lahoraecuador,Directed,44413,,,1
mariaa_jacome,ecuarauz,Directed,44414,,,1
rob_rue,SaraEspana,Directed,44415,,,1
Azuelo21,andresneirapp,Directed,44416,,,1
Azuelo21,el_telegrafo,Directed,44417,,,1
JosephMzAlcivar,Guayaco__2020,Directed,44418,,,1
JosephMzAlcivar,CalvasLaurents,Directed,44419,,,1
CrespoPente8,xhervas,Directed,44420,,,1
CrespoPente8,cnegobec,Directed,44421,,,1
Dr_Riviera,vilmavargasva,Directed,44422,,,1
AbIvansantos,KarliiRR,Directed,44423,,,1
memo_me_dicen,dane_gallardo,Directed,44424,,,1
JimmyPazmio9,DianaSierra_2,Directed,44425,,,1
JimmyPazmio9,ecuarauz,Directed,44426,,,1
JimmyPazmio9,juanfervelasco,Directed,44427,,,1
JGBA1956,marcelaguinaga,Directed,44428,,,1
uio64,DianaSierra_2,Directed,44429,,,1
uio64,ecuarauz,Directed,44430,,,1
uio64,juanfervelasco,Directed,44431,,,1
Oscar26498291,DianaSierra_2,Directed,44432,,,1
Oscar26498291,ecuarauz,Directed,44433,,,1
Oscar26498291,juanfervelasco,Directed,44434,,,1
nixonrb93,DianaSierra_2,Directed,44435,,,1
nixonrb93,ecuarauz,Directed,44436,,,1
nixonrb93,juanfervelasco,Directed,44437,,,1
nixonrb93,LFMolinaO,Directed,44438,,,1
nixonrb93,yakuperezg,Directed,44439,,,1
nixonrb93,CJudicaturaEc,Directed,44440,,,1
nixonrb93,cubalondra,Directed,44441,,,1
PAOLITA96249578,MashiRafael,Directed,44442,,,1
PAOLITA96249578,ecuarauz,Directed,44443,,,1
Gesa001Gonzalo,NoMasTernurita,Directed,44444,,,1
luis_velez38,Salazar34Renato,Directed,44445,,,1
carlosquezadar,DianaSierra_2,Directed,44446,,,1
carlosquezadar,ecuarauz,Directed,44447,,,1
carlosquezadar,juanfervelasco,Directed,44448,,,1
corralmjuan,DianaSierra_2,Directed,44449,,,1
corralmjuan,ecuarauz,Directed,44450,,,1
corralmjuan,juanfervelasco,Directed,44451,,,1
JorgeAr19974126,lahoraecuador,Directed,44452,,,1
JorgeAr19974126,isidroromero_c,Directed,44453,,,1
EliAbadR,Guayaco__2020,Directed,44454,,,1
cmedranda1,ecuarauz,Directed,44455,,,1
MaraJosFll,el_telegrafo,Directed,44456,,,2
MaraJosFll,ecuarauz,Directed,44457,,,2
MaraJosFll,juanfervelasco,Directed,44459,,,1
TGagencia,mariasolborja,Directed,44461,,,9
COMSAL729,35PAIS,Directed,44470,,,1
MuentesPeter,GabrielaEsPais,Directed,44471,,,1
gdanielsanchezc,mrjohnkeating,Directed,44472,,,1
El_Cabreadote,ecuarauz,Directed,44473,,,1
sincompromisoec,abdalabucaran,Directed,44474,,,1
TweetEf7,ariannatancam,Directed,44475,,,1
andrescseb,mrjohnkeating,Directed,44476,,,1
Jessy49867853,DianaSierra_2,Directed,44477,,,1
Jessy49867853,ecuarauz,Directed,44478,,,1
Jessy49867853,juanfervelasco,Directed,44479,,,1
LorenaChavezH,elcomerciocom,Directed,44480,,,1
LorenaChavezH,vilmavargasva,Directed,44481,,,1
wxtr,juanfervelasco,Directed,44482,,,1
6ajies,ma_domenica,Directed,44483,,,1
milber_ch,literatango,Directed,44484,,,2
milber_ch,yakuperezg,Directed,44486,,,1
milber_ch,wilfridolaz,Directed,44487,,,1
milber_ch,juanfervelasco,Directed,44488,,,1
milber_ch,ecuarauz,Directed,44489,,,2
milber_ch,MaiadelC,Directed,44490,,,1
milber_ch,mariemolia,Directed,44492,,,1
milber_ch,marielamona70,Directed,44493,,,1
milber_ch,maxlascano,Directed,44494,,,1
emariahv92,JavierAugmna,Directed,44495,,,1
emariahv92,ecuarauz,Directed,44496,,,1
NayibJimenezM,SaraEspana,Directed,44497,,,1
Jor_Wash,ArauzRabascall,Directed,44498,,,1
Ronald10959691,DrDavidMenendez,Directed,44499,,,1
Jorman1095,mrjohnkeating,Directed,44500,,,1
Jorman1095,groninty,Directed,44501,,,1
Jorman1095,LassoGuillermo,Directed,44502,,,1
Siloren3,piensanuevo,Directed,44503,,,1
Siloren3,juanfervelasco,Directed,44504,,,1
Siloren3,elcomerciocom,Directed,44505,,,1
LilianaDuranA,LFMolinaO,Directed,44506,,,1
LilianaDuranA,yakuperezg,Directed,44507,,,1
LilianaDuranA,CJudicaturaEc,Directed,44508,,,1
LeninZambrano5,cnegobec,Directed,44509,,,1
malenadetorres,La_chica_velcro,Directed,44510,,,1
DayannaBelench,mariapaularomo,Directed,44511,,,1
DayannaBelench,juanfervelasco,Directed,44512,,,1
DayannaBelench,ecuarauz,Directed,44513,,,1
CamilaJ57911253,jpjaramillo25,Directed,44514,,,1
CamilaJ57911253,ecuarauz,Directed,44515,,,1
catolica_ecolog,CEDENMA,Directed,44516,,,1
catolica_ecolog,alambiente_ec,Directed,44517,,,1
mabelen_orbe,Xavier05EM,Directed,44518,,,1
jrsarzosa,AndresVergara,Directed,44519,,,1
jrsarzosa,el_telegrafo,Directed,44520,,,1
Martincito1946,Xavier05EM,Directed,44521,,,1
Marianlleon,SaraEspana,Directed,44522,,,1
Marianlleon,el_telegrafo,Directed,44523,,,2
Marianlleon,juanfervelasco,Directed,44524,,,1
Marianlleon,ecuarauz,Directed,44525,,,2
Javiermac_one,ecuarauz,Directed,44528,,,1
chanalata,DrDavidMenendez,Directed,44529,,,1
henryguatemalc,yakuperezg,Directed,44530,,,1
oscar_orellana_,JohnEduBdP,Directed,44531,,,1
GOP_ErickDaGod,ariannatancam,Directed,44532,,,1
krushenka,ClaudiaRoura,Directed,44533,,,1
barceleon,DrDavidMenendez,Directed,44534,,,1
barceleon,DianaSierra_2,Directed,44535,,,1
barceleon,ecuarauz,Directed,44536,,,1
barceleon,juanfervelasco,Directed,44537,,,1
barceleon,IsmaelUlloaEc,Directed,44538,,,1
barceleon,GabrielaEsPais,Directed,44539,,,1
miltoncevallosr,ecuarauz,Directed,44540,,,2
miltoncevallosr,mrjohnkeating,Directed,44542,,,1
marioelmanaba,verosevillaec,Directed,44543,,,5
marioelmanaba,GuillermoCeli,Directed,44545,,,2
franciscelmejor,MaJosefaCoronel,Directed,44550,,,1
franciscelmejor,elcomerciocom,Directed,44551,,,1
antonnyreyna,lahoraecuador,Directed,44552,,,1
antonnyreyna,juanfervelasco,Directed,44553,,,1
antonnyreyna,ecuarauz,Directed,44554,,,1
alvaronostatus,jpjaramillo25,Directed,44555,,,1
alvaronostatus,ecuarauz,Directed,44556,,,1
LeonorMerchan60,ecuarauz,Directed,44557,,,1
ale_chicaiza,cnegobec,Directed,44558,,,1
MagdaRoblesL,ecuarauz,Directed,44559,,,1
MagdaRoblesL,MashiRafael,Directed,44560,,,1
fer55706687,dsprocel,Directed,44561,,,1
fer55706687,eltonyomalo,Directed,44562,,,1
fer55706687,DiegoBarrazuet1,Directed,44563,,,1
MarianaRodrig22,eluniversocom,Directed,44564,,,1
MarianaRodrig22,cnegobec,Directed,44565,,,1
MarianaRodrig22,Belenza11,Directed,44566,,,1
MarianaRodrig22,Primicias,Directed,44567,,,1
MarianaRodrig22,thaliafloresf,Directed,44568,,,1
Libertadecuado5,DateQuiteno,Directed,44569,,,1
Libertadecuado5,MashiRafael,Directed,44570,,,2
Libertadecuado5,marcelaguinaga,Directed,44571,,,3
Libertadecuado5,ecuarauz,Directed,44572,,,2
Libertadecuado5,marielamona70,Directed,44575,,,1
Jessi_dc,IsmaelUlloaEc,Directed,44578,,,1
DancesSeule,VirgiParedesB,Directed,44579,,,1
DancesSeule,FernandoYaguana,Directed,44580,,,1
DancesSeule,GuillermoCeli,Directed,44581,,,1
diegoportalanza,cnegobec,Directed,44582,,,1
diegoportalanza,elcomerciocom,Directed,44583,,,1
Andreilate,LoloMino,Directed,44584,,,1
Andreilate,plumiferaverite,Directed,44585,,,1
JoseCar26722274,ClaudiaRoura,Directed,44586,,,1
pachovalencia10,juanfervelasco,Directed,44587,,,1
Sebas_esrr,jpjaramillo25,Directed,44588,,,1
Sebas_esrr,LassoGuillermo,Directed,44589,,,1
stephanybc7,franklinarriaga,Directed,44590,,,1
monica_dmunoz,MaJosefaCoronel,Directed,44591,,,1
fabianbur,VickyDesintonio,Directed,44592,,,1
fabianbur,MaiadelC,Directed,44593,,,1
fabianbur,p_chavero,Directed,44594,,,2
JorgeYaguarema,FrimUG,Directed,44596,,,1
JorgeYaguarema,yakuperezg,Directed,44597,,,4
JorgeYaguarema,geovanni_atari,Directed,44598,,,5
JorgeYaguarema,UnidadPopularUP,Directed,44599,,,4
MarianaTejera7,lahoraecuador,Directed,44610,,,1
MarianaTejera7,ecuarauz,Directed,44611,,,2
MarianaTejera7,tctelevision,Directed,44612,,,1
patoedg,ecabanilla,Directed,44614,,,1
patoedg,acastropiedra,Directed,44615,,,1
patoedg,AsambleaEcuador,Directed,44616,,,1
patoedg,fenacapturec,Directed,44617,,,1
patoedg,fernandobalda,Directed,44618,,,1
patoedg,ferparrasanchez,Directed,44619,,,1
patoedg,917Sur,Directed,44620,,,1
_Iszye,aboutrob_,Directed,44621,,,1
Deyvid40148847,LuisaMaldonadoM,Directed,44622,,,1
jmecuador92,La_chica_velcro,Directed,44623,,,1
andresneirapp,juanfervelasco,Directed,44624,,,1
andresneirapp,minculturaec,Directed,44625,,,1
GarcesBanguera,ecuarauz,Directed,44626,,,1
FernandoYaguana,yakuperezg,Directed,44627,,,2
FernandoYaguana,GuillermoCeli,Directed,44628,,,1
CalvasLaurents,ariannatancam,Directed,44630,,,1
katerinzambran,juanfervelasco,Directed,44631,,,1
JavierAugmna,ecuarauz,Directed,44632,,,1
JorgeFonsecaUCM,JuventudesRCE,Directed,44633,,,1
JorgeFonsecaUCM,ecuarauz,Directed,44634,,,1
danijijon22,manolfer,Directed,44635,,,1
mijitrinx,juanfervelasco,Directed,44636,,,1
OmarZuritaEC,mrjohnkeating,Directed,44637,,,1
ecuatuitero,MemeBipoIar,Directed,44638,,,3
Simonvelariva,isidroromero_c,Directed,44641,,,1
Simonvelariva,xhervas,Directed,44642,,,1
CarmenZam6,verorivadeneira,Directed,44643,,,1
CarmenZam6,isidroromero_c,Directed,44644,,,1
BelnSoriano,malulyoliva,Directed,44645,,,1
obando593,juanfervelasco,Directed,44646,,,1
gaby_alvarado12,guamantalex,Directed,44647,,,1
AnabelBlumer,DavidFer73,Directed,44648,,,1
andreaborja_87,La_chica_velcro,Directed,44649,,,1
htezilizzz,ecuarauz,Directed,44650,,,1
htezilizzz,MashiRafael,Directed,44651,,,1
TitaValarezo7,juanfervelasco,Directed,44652,,,1
TitaValarezo7,ecuarauz,Directed,44653,,,1
jaris92,ecuarauz,Directed,44654,,,1
monicavicuna,mariamercedes79,Directed,44655,,,1
SofiaRamirez_E,malulyoliva,Directed,44656,,,1
IamGiuli,dieguitocazar,Directed,44657,,,1
ManuelReyesBlac,marcelaguinaga,Directed,44658,,,1
ManuelReyesBlac,ecuarauz,Directed,44659,,,1
tatianapalmav,RebecaMorla,Directed,44660,,,1
Alexishyv,arielmoscol_,Directed,44661,,,1
AndresVergara,La_chica_velcro,Directed,44662,,,1
carlarcentales,ClaudiaRoura,Directed,44663,,,2
MirezFrancisca,Chulla515,Directed,44665,,,1
MirezFrancisca,ecuarauz,Directed,44666,,,1
__MNA___,Guayaco__2020,Directed,44667,,,1
__MNA___,sito_mon,Directed,44668,,,1
genesistorresf,talin93,Directed,44669,,,1
dianakarolinasj,zumarideas_,Directed,44670,,,1
dianakarolinasj,TheNowhereGirl_,Directed,44671,,,1
Guillermosgh,ecuarauz,Directed,44672,,,2
Guillermosgh,AXEA65,Directed,44673,,,1
